project_name,project_id,year,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,winner_tin,winner_name,contract_no,contract_date,contract_finish_date,contract_price_agree,contract_status
ประกวดราคาจ้างจ้างเหมาจัดทำตะแกรงคัดแยกขยะ ตามโครงการส่งเสริมการจัดการขยะในครัวเรือน ส่วนราชการ สถานศึกษา ประจำปีงบประมาณ พ.ศ. 2561 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61027187830.0,2561,จ้างทำของ/จ้างเหมาบริการ,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัด ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มี.ค. 61,1462500,1202500.0,985000.0,2561,8 พ.ค. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,,105549107448.0,บริษัท จันทรชาติ เอ็นจิเนียริ่ง จำกัด,บส.03/2561,8 พ.ค. 61,6 ส.ค. 61,"985,000",ระหว่างดำเนินการ
"ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างลานกีฬาต้านยาเสพติด ขนาดกว้าง 35 ม. ยาว 50 ม. หนา 0.15 ม. หรือมีพื้นที่ไม่น้อยกว่า 1,750 ตร.ม. โรงเรียนวัดแจ้งลำหิน หมู่ที่ 18 ตำบลบึงคำพร้อย ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",61027132504.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบึงคำพร้อย,องค์การบริหารส่วนตำบลบึงคำพร้อย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ก.พ. 61,1295000,1295000.0,984000.0,2561,29 มี.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.71347236633301 13.930026855167098),135552002252.0,บริษัท พรประเสริฐ การโยธา จำกัด,38/2561,29 มี.ค. 61,27 มิ.ย. 61,"984,000",ระหว่างดำเนินการ
"ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก ซอยร่วมสุข หมู่ที่ 1,3 ตำบลบ้านใหม่ อำเภอเมืองปทุมธานี จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6 เมตร ยาว 390 เมตร หนา 0.15 เมตร หรือพื้นที่ไม่น้อยกว่า 2,340 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",61047341046.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 พ.ค. 61,1500000,1501000.0,980000.0,2561,26 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,"LINESTRING(100.5830758590102 13.990082422556133,100.52829680627582 13.938447700603065)",133521000019.0,ห้างหุ้นส่วนจำกัด เอ็น เค พี นครภัทรการช่าง,78/2561,26 มิ.ย. 61,25 ส.ค. 61,"980,000",ระหว่างดำเนินการ
ประกวดราคาซื้อชุดอัปเกรด Hyperconverged Systems  จำนวน 1 ชุดของไทยสาร จำนวน 1 รายการ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61087027474.0,2561,ซื้อ,สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,ศูนย์เทคโนโลยีอิเล็กทรอนิกส์และคอมพิวเตอร์แห่งชาติ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,7 ส.ค. 61,990000,982260.0,979906.0,2561,25 ก.ย. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,สิ้นสุดสัญญา,,125553019248.0,บริษัท ศิริบูรพา ไอที แอนด์ คอนสตรัคชั่น จำกัด,4043180176,25 ก.ย. 61,9 พ.ย. 61,"979,906",สิ้นสุดสัญญา
"ประกวดราคาจ้างก่อสร้างโครงการปรับปรุงซ่อมแซมประปาหมู่บ้านแบบบาดาลขนาดใหญ่ ความจุ 30 ลูกบาศก์เมตร  บริเวณเลียบคลอง 12 ฝั่งตะวันออก-ตก หมู่ที่  1  บ้านวังศาลา, หมู่ที่ 3 บ้านดอนพัฒนา  ,หมู่ที่ 6  บ้านนพรัตน์พัฒนา  ตำบลนพรัตน์ องค์การบริหารส่วนตำบลนพรัตน์  อำเภอหนองเสือ  จังหวัดปทุมธานี (รายละเอียดตามแบบ อบต.นพรัตน์ กำหนด) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",60117273609.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลนพรัตน์,องค์การบริหารส่วนตำบลนพรัตน์,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,20 พ.ย. 60,1377000,1329000.0,971800.0,2561,28 ธ.ค. 60,ปทุมธานี,หนองเสือ,นพรัตน์,ระหว่างดำเนินการ,"LINESTRING(100.94343809523335 14.27784011357581,100.79214720167866 14.16805234628239)",723558000165.0,ห้างหุ้นส่วนจำกัด สุพรรณเซฟตี้อินเตอร์เทรด,3/2561,28 ธ.ค. 60,28 มี.ค. 61,"971,800",ระหว่างดำเนินการ
ประกวดราคาซื้อลวดเหล็กตีเกลียว มอก.420 จำนวน 33.46 ตัน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117386096.0,2561,ซื้อ,กรมทางหลวง,ศูนย์สร้างและบูรณะสะพานที่ 3 กรมทางหลวง ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 ธ.ค. 60,1321670,1321670.0,967730.12,2561,8 ม.ค. 61,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,สิ้นสุดสัญญา,,105537129000.0,บริษัท คิว-วันคอร์ปอเรชั่น จำกัด,สพ.3/ทซ.13/2561,8 ม.ค. 61,7 ก.พ. 61,"967,730",สิ้นสุดสัญญา
ประกวดราคาจ้างก่อสร้างโครงการซ่อมแซมถนนบัวทอง หมู่ที่  1  ตำบลบ้านปทุม  อำเภอสามโคก  จังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61087300973.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบ้านปทุม,องค์การบริหารส่วนตำบลบ้านปทุม,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ส.ค. 61,1374300,1374300.0,966000.0,2561,24 ก.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,สิ้นสุดสัญญา,POINT(100.54937481880188 14.068773575428317),143550002512.0,ห้างหุ้นส่วนจำกัด จตุรงค์คอนสตรัคชั่น,28/2561,24 ก.ย. 61,22 ธ.ค. 61,"966,000",สิ้นสุดสัญญา
ประกวดราคาจ้างก่อสร้างโครงการปรับปรุงถนนคอนกรีตเสริมเหล็กเลียบคลองโต๊ะเซ็นต์ฝั่งตะวันตก  หมู่ที่  1  ตำบลหน้าไม้  ขนาดกว้าง  4.00  เมตร  ยาวไม่น้อยกว่า  90.00  เมตร  หนา  0.15  เมตร  พร้อมเขื่อนกันดินความยาวไม่น้อยกว่า  90.00  เมตร  (รายละเอียดตามแบบ อบต.หน้าไม้) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61077053576.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลหน้าไม้,องค์การบริหารส่วนตำบลหน้าไม้,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,6 ก.ค. 61,1000000,1000000.0,963000.0,2561,16 ส.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.35564347381201 14.0401159283616),143532000210.0,ห้างหุ้นส่วนจำกัด วรรณธนานนท์ก่อสร้าง,5/2561,16 ส.ค. 61,15 ต.ค. 61,"963,000",ระหว่างดำเนินการ
ประกวดราคาซื้อวัสดุการเกษตร จำนวน 2 รายการ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60107160868.0,2561,ซื้อ,กรมปศุสัตว์,สำนักเทคโนโลยีชีวภาพการผลิตปศุสัตว์ กรมปศุสัตว์ ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,7 พ.ย. 60,994950,994950.0,962000.0,2561,15 ธ.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,,105531007042.0,บริษัท กิสส์ มาร์เก็ตติ้ง จำกัด,สทป.12/2561,15 ธ.ค. 60,29 ม.ค. 61,"962,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างหลังคาคลุม (โดม) โรงเรียนเจริญวิทยา หมู่ 11 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60107136383.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคลองหก,องค์การบริหารส่วนตำบลคลองหก,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 พ.ย. 60,1201000,1201000.0,960000.0,2561,21 ธ.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.732592832817 14.1165100148732),135558008139.0,บ.เซียมซุน จำกัด,1/2561,21 ธ.ค. 60,20 เม.ย. 61,"960,000",ระหว่างดำเนินการ
ประกวดราคาจ้างโครงการซ่อมแซมถนนลาดยางแอสฟัลท์ติกคอนกรีตถนนเลียบคลองแอล 3 ซ้าย ฝั่งตะวันตก หมู่ที่ 11 ตำบลบึงชำอ้อ อำเภอหนองเสือ จังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117002566.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบึงชำอ้อ,องค์การบริหารส่วนตำบลบึงชำอ้อ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 พ.ย. 60,1369000,1369000.0,958300.0,2561,14 ธ.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางปรอก,สิ้นสุดสัญญา,POINT(100.76689928770065 14.129919641676077),133548003892.0,ห้างหุ้นส่วนจำกัด วัทธิกร การโยธา,1/2561,14 ธ.ค. 60,13 ม.ค. 61,"958,300",สิ้นสุดสัญญา
ประกวดราคาซื้อคอนกรีตผสมเสร็จ จำนวน 2 รายการ เพื่อใช้ในโครงการงานซ่อมโครงสร้างสะพาน ในทางหลวงหมายเลข 346 ตอน ต่างระดับลาดหลุมแก้ว - แยกนพวงศ์ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067092635.0,2561,ซื้อ,กรมทางหลวง,ศูนย์สร้างและบูรณะสะพานที่ 3 กรมทางหลวง ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,13 มิ.ย. 61,1314000,1308800.0,958131.5,2561,6 ก.ค. 61,ปทุมธานี,ลาดหลุมแก้ว,คลองพระอุดม,สิ้นสุดสัญญา,,123548000371.0,ห้างหุ้นส่วนจำกัด พูลตระกูล,สพ.3/ลย.44/2561,6 ก.ค. 61,3 มี.ค. 62,"958,132",สิ้นสุดสัญญา
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างลานคอนกรีตเสริมเหล็ก บริเวณหน้าอาคารศูนย์การเรียนรู้นวัตกรรมท้องถิ่น ซอยคลองสาม 8/2 หมู่ 8 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61037007389.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคลองสาม,องค์การบริหารส่วนตำบลคลองสาม,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 มี.ค. 61,1600000,1335000.0,953000.0,2561,11 เม.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.66582828760147 14.07923499366705),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,157/2561,11 เม.ย. 61,10 ก.ค. 61,"953,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนลาดยางแอสฟัลท์ติกคอนกรีตซอยหมู่บ้านเศรษฐกิจพอเพียง หมู่ที่ 4 ตำบลบึงชำอ้อ อำเภอหนองเสือ จังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61077251226.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบึงชำอ้อ,องค์การบริหารส่วนตำบลบึงชำอ้อ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,19 ก.ค. 61,1608000,1608000.0,952953.11,2561,3 ก.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.77637553215027 14.133412835614973),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,15/2561,3 ก.ย. 61,3 ต.ค. 61,"952,953",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก  เลียบคลองลัดตาอยู่ หมู่ที่  5 เชื่อมหมู่ที่  9  ขนาดกว้าง 4.00 เมตร  ยาว  250.00  เมตร  หนา  0.15  เมตร  พร้อมไหล่ทางกว้าง  0.50  เมตร  หรือตามสภาพ (รายละเอียด ตามแบบ อบต.หน้าไม้) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067235981.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลหน้าไม้,องค์การบริหารส่วนตำบลหน้าไม้,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 มิ.ย. 61,1000000,1000000.0,950000.0,2561,18 ก.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.35564347381201 14.0401159283616),735558002551.0,บริษัท เค.ดี.บุญมาสยามไทร์ จำกัด,3/2561,18 ก.ค. 61,16 ก.ย. 61,"950,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก เส้นทาง ประตู 2 ? อาคารเรือนพัก ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61027460644.0,2561,จ้างก่อสร้าง,สำนักงานพิพิธภัณฑ์เกษตรเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว (องค์การมหาชน),สำนักงานพิพิธภัณฑ์เกษตรเฉลิมพระเกียรติฯ (องค์การมหาชน),ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 มี.ค. 61,1150496,1150496.0,950000.0,2561,9 เม.ย. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,POINT(100.62596797943115 14.118055907530357),125548014306.0,บริษัท เจริญกิจโสภณ จำกัด,5/2561,9 เม.ย. 61,21 ก.ค. 61,"950,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการการจัดตั้งศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุตำบลบางเตย ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61057161645.0,2561,จ้างก่อสร้าง,เทศบาลตำบลบางเตย,เทศบาลตำบลบางเตย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 พ.ค. 61,1000000,1000000.0,949000.0,2561,29 มิ.ย. 61,ปทุมธานี,สามโคก,บางเตย,ระหว่างดำเนินการ,POINT(98.57100106946211 8.41997855890594),823542000160.0,ห้างหุ้นส่วนจำกัด พังงาแสงจันทร์ การก่อสร้าง,40/2561,29 มิ.ย. 61,28 ส.ค. 61,"949,000",ระหว่างดำเนินการ
ประกวดราคาซื้อซื้อโต๊ะ เก้าอี้ห้องประชุมอบรมสัมมนา ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067226780.0,2561,ซื้อ,สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,ศูนย์บริหารจัดการเทคโนโลยี สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,29 มิ.ย. 61,1944696,1900000.0,948234.0,2561,24 ก.ย. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,,105533025056.0,บริษัท เพอร์เฟ็คท์ ออฟฟิศ เฟอร์นิเจอร์ จำกัด,5143180001,24 ก.ย. 61,23 ธ.ค. 61,"948,234",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างปรับปรุงห้องปฏิบัติการ ด้านการตรวจลายนิ้วมือแฝง ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61077550420.0,2561,จ้างก่อสร้าง,สำนักงานตำรวจแห่งชาติ,ศูนย์พิสูจน์หลักฐาน 1 สำนักงานตำรวจแห่งชาติ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,14 ส.ค. 61,1000000,1000000.0,948000.0,2561,14 ก.ย. 61,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,POINT(100.61665534973145 14.086173451775398),105553079151.0,บริษัท ไบโอเทค แอนด์ ไซแอนทิฟิค จำกัด,11/2561,14 ก.ย. 61,16 ธ.ค. 61,"948,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างสนามฟุตซอล ขนาดกว้าง 25 เมตร ยาว 45 เมตร หมู่ที่ 11 ตำบลลำไทร องค์การบริหารส่วนตำบลลำไทร อำเภอลำลูกกา จังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117411246.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลลำไทร,องค์การบริหารส่วนตำบลลำไทร,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,28 พ.ย. 60,1395900,1395900.0,943210.0,2561,15 ม.ค. 61,ปทุมธานี,ลำลูกกา,ลำไทร,ระหว่างดำเนินการ,POINT(100.862029343098 13.9732910786564),135554005593.0,บริษัท พรีเทค (ประเทศไทย) จำกัด,EB1/2561,15 ม.ค. 61,17 เม.ย. 61,"943,210",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างก่อสร้างถนนคอนกรีตเสริมเหล็กซอยประภาสะวัต ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067327578.0,2561,จ้างก่อสร้าง,เทศบาลตำบลหนองเสือ,เทศบาลตำบลหนองเสือ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 มิ.ย. 61,1353000,1343000.0,940000.0,2561,3 ส.ค. 61,ปทุมธานี,หนองเสือ,บึงบา,ระหว่างดำเนินการ,"LINESTRING(100.82008212804794 14.132601316562596,100.81918761134146 14.132574005774918)",143548000869.0,ห้างหุ้นส่วนจำกัด กฤตรัตน์การช่าง,10/2561,3 ส.ค. 61,1 พ.ย. 61,"940,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างก่อสร้างถนนคอนกรีตเสริมเหล็ก ถนนสายเลียบคลองขวางล่างฝั่งตะวันออก 1 หมู่ที่ 7 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61027424235.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลลาดหลุมแก้ว,องค์การบริหารส่วนตำบลลาดหลุมแก้ว,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,27 ก.พ. 61,1240000,1240000.0,930000.0,2561,3 เม.ย. 61,ปทุมธานี,ลาดหลุมแก้ว,ลาดหลุมแก้ว,สิ้นสุดสัญญา,"LINESTRING(100.42242050170898 14.001305329432174,100.42160511016846 13.999473147231003)",133521000019.0,ห้างหุ้นส่วนจำกัด เอ็น เค พี นครภัทรการช่าง,E3/2561,3 เม.ย. 61,2 มิ.ย. 61,"930,000",สิ้นสุดสัญญา
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก   ซอยผู้ใหญ่สมาน  (ต่อเนื่อง)  หมู่ที่  2  ขนาดกว้าง  4.00  เมตร  ยาว  378.00 เมตร  หนา  0.15 เมตร พร้อมไหล่ทางข้างละ 0.50  เมตร  หรือตามสภาพ  (รายละเอียดตามแบบ อบต.หน้าไม้) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067234925.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลหน้าไม้,องค์การบริหารส่วนตำบลหน้าไม้,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 มิ.ย. 61,1000000,1000000.0,930000.0,2561,18 ก.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.35564347381201 14.0401159283616),735558002551.0,บริษัท เค.ดี.บุญมาสยามไทร์ จำกัด,2/2561,18 ก.ค. 61,16 ก.ย. 61,"930,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างระบบประปาบาดาลขนาดใหญ่ บ้านหนองดอกปทุม หมู่ที่ 1 (วัดป่าวิมุตตยาลัย) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61047113367.0,2561,จ้างก่อสร้าง,เทศบาลตำบลหนองสามวัง,เทศบาลตำบลหนองสามวัง,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,17 เม.ย. 61,1200000,1200000.0,920000.0,2561,25 พ.ค. 61,ปทุมธานี,หนองเสือ,หนองสามวัง,สิ้นสุดสัญญา,POINT(100.91116189956664 14.140862029110481),133536000133.0,ห้างหุ้นส่วนจำกัด ชาญธนาบาดาล,ฺB3/2561,25 พ.ค. 61,23 ส.ค. 61,"920,000",สิ้นสุดสัญญา
ประกวดราคาซื้อวัสดุการเกษตร จำนวน 1 รายการ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61067509969.0,2561,ซื้อ,กรมปศุสัตว์,สำนักเทคโนโลยีชีวภาพการผลิตปศุสัตว์ กรมปศุสัตว์ ปทุมธานี,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ก.ค. 61,840000,840000.0,918000.0,2561,14 ส.ค. 61,ปทุมธานี,เมืองปทุมธานี,บางกะดี,ระหว่างดำเนินการ,,115531000986.0,บริษัท รามิคาล สยามอุตสาหกรรม จำกัด,สทป.20/2561,14 ส.ค. 61,13 ต.ค. 61,"918,000",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการปรับปรุงซ่อมแซมประปาหมู่บ้านแบบบาดาลขนาดใหญ่ ความจุ 50 ลูกบาศก์เมตร ถนนเลียบคลองระบายน้ำที่ 9 ฝั่งตะวันตก หมู่ที่ 3 บ้านศรีคัคณางค์ ตำบลบึงชำอ้อ องค์การบริหารส่วนตำบลบึงชำอ้อ อำเภอหนองเสือ จังหวัดปทุมธานี ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),60117364823.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลบึงชำอ้อ,องค์การบริหารส่วนตำบลบึงชำอ้อ,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,30 พ.ย. 60,1410000,1354000.0,916800.0,2561,22 ธ.ค. 60,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.80045104026794 14.15644108270611),723558000165.0,ห้างหุ้นส่วนจำกัด สุพรรณเซฟตี้อินเตอร์เทรด,8/2561,22 ธ.ค. 60,21 ม.ค. 61,"916,800",ระหว่างดำเนินการ
ประกวดราคาจ้างก่อสร้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก พร้อมท่อระบายน้ำและบ่อพัก ซอยขวัญเจริญ 5 หมู่ที่ 5 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),61057079083.0,2561,จ้างก่อสร้าง,เทศบาลเมืองลาดสวาย,เทศบาลเมืองลาดสวาย,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,11 พ.ค. 61,1100000,1100000.0,910000.0,2561,12 ก.ค. 61,ปทุมธานี,ลำลูกกา,ลาดสวาย,ระหว่างดำเนินการ,POINT(100.68696536613301 13.95399440172),133550023617.0,ห้างหุ้นส่วนจำกัด สมาร์ท เอ็นจิเนียริ่ง คอนสตรัคชั่น,E23/2561,12 ก.ค. 61,10 ก.ย. 61,"910,000",ระหว่างดำเนินการ
